-1.649032776195940997e+01,-1.684392403379705883e+01,-8.454238242063773612e+00,-4.230636876137873514e+01,-2.745962101766070518e+01,-2.749452207671049564e+01,-2.292727515611276345e+01,-1.232102080680942180e+01,-2.832387559171552383e+01,0.000000000000000000e+00,-2.154159105392057327e+01,-2.270593972095487345e+01,-2.904295599327142696e+01,-3.287680691022000445e+01,-2.936915030896900802e+01,-5.771260823926744443e+00,-2.228314594586887765e+01,-3.373922873806147038e+01,-2.812183177153983493e+01,-2.956435938448895584e+01,-2.683307989671490290e+01,-3.063315714478175167e+01,-2.367787565904926694e+01,-2.572099896847884182e+01,-2.123345541305682360e+01
4.916834821336597550e+00,1.345815071619684167e+00,1.846148871665866942e+00,6.896881733803663650e+00,3.649783770226497470e+00,-3.720787217932856272e+00,6.883775634235574259e+00,1.695465241972117232e-01,3.265912821690613033e+00,0.000000000000000000e+00,-4.102956715459107784e+00,4.399359178312267638e+00,2.632260812055081001e+00,6.654362311405903618e+00,6.714918791595000158e+00,2.520665945389765294e+00,-2.485306673688533197e-01,1.432237247093032906e+01,1.436102506509831933e+01,7.987143319018584542e+00,1.939243420521933814e+01,-6.012476563222515225e+00,-4.634810003754494256e-01,5.937172406037928063e+00,4.059990614248708773e+00
4.229315056330436029e+00,5.950589038574035650e-01,1.370142503764998576e+00,5.488875954930539258e+00,2.986344555537366219e+00,9.952238142678143662e-01,4.089654868161452406e+00,3.149812362057390763e-02,3.909350253000640762e+00,0.000000000000000000e+00,4.318600643398151084e-01,2.383989558717756196e+00,4.472644485536378944e+00,6.293018889380780578e+00,5.717084346767276060e+00,7.758292230812153800e-01,3.204526470813309658e+00,8.838750383167027991e+00,1.146028631996255243e+01,6.810500261505122666e+00,5.317807494349341191e+00,4.779669884870227037e+00,1.637577949501404229e+00,7.917605835909880874e+00,3.988516958551327818e+00
1.724969300461981270e+00,1.994823261109712975e+00,1.300097711113846755e+00,5.037020851063191529e+00,3.066338769020784838e+00,2.677599414433939007e+00,3.647180070097438609e+00,-3.156734645536440342e-01,3.623201887615655536e+00,0.000000000000000000e+00,3.906929915462322156e-01,1.931159678571677807e+00,6.876611273511208822e+00,7.542079012812716421e+00,3.797018146505579672e+00,1.389818997732998218e+00,3.917461393771481948e+00,1.217513970737506845e+01,7.769090554521334013e+00,5.867789549413763517e+00,9.166388108848583016e+00,3.970471366164626037e+00,3.286476023324002682e+00,5.866335086925004383e+00,4.899200103174646159e+00
-9.203187517847283283e-02,2.483544354977854418e+00,1.368946704583034357e+00,9.087603555844601999e+00,4.053885071674173446e+00,2.761689795652996438e+00,4.700840096613741359e+00,9.605689441611552359e-01,8.636495001665913662e+00,0.000000000000000000e+00,1.617767003187968178e-01,3.570544198246556444e+00,7.516908465176598497e+00,7.604075973316480663e+00,3.170685403626471111e+00,2.085578429544858725e+00,3.095690860380812648e+00,7.145762690459613431e+00,9.124070051484215682e+00,5.700223776291029054e+00,5.159673077988058409e-01,5.081495915999314938e+00,4.100201580339876806e+00,4.478242435176639447e+00,5.371041252705538227e+00
-1.745465888962719758e-01,5.205597938189719942e-01,1.377640753867752865e+00,8.888161999884543363e+00,3.396867773007404168e+00,4.117623252461608097e+00,3.176568549759844817e+00,4.092951207136237279e-01,6.193585735407927118e+00,0.000000000000000000e+00,-9.860912077194536884e-01,2.288342726568218133e+00,6.364069458385535505e+00,5.990757940369345391e+00,1.753927035479668550e+00,3.067057058091885668e+00,2.336791208558532063e+00,5.385080729889114792e+00,6.366286865717502685e+00,3.746273288200173912e+00,-5.979218043164291618e-01,3.990420356755419729e+00,3.343181636765468756e+00,-3.256631347887785632e-01,1.835153877617872853e+00
1.308383836316932558e-01,1.272052603136758497e+00,9.915494147131012070e-01,1.024088504357019325e+01,2.141553190791419592e+00,4.396518691287937486e+00,2.257866555649777673e+00,5.422895031571161040e-01,6.194384779928213014e+00,0.000000000000000000e+00,7.657350709657309018e-01,2.138277503363118281e+00,7.102098514706218779e+00,4.687114418197196208e+00,1.432884365817324923e+00,2.448639115882939254e+00,1.624656486187532334e+00,4.379583620194583027e+00,4.386749382172929757e+00,2.138552265103508265e+00,-1.068610782878529619e+00,5.997412619367434417e+00,2.771730261271071694e+00,-3.214703529056768705e+00,2.567948745265675292e+00
-3.044612977264954945e-01,2.579414746941485426e+00,8.399332381677373505e-01,9.335299954324488780e+00,1.740906961583526869e+00,5.866610152267027090e+00,3.451360649410096570e+00,5.159050251623198413e-01,6.496478168477746173e+00,0.000000000000000000e+00,-6.169192239655074683e-01,4.727559523335152392e+00,6.271665758326748552e+00,3.236970659867086653e+00,1.686857541748412403e+00,1.978792419027839866e+00,1.263186627531297734e+00,8.601173789419489069e+00,2.629993921580752403e+00,1.961843756902917679e+00,4.053128749515957807e+00,1.057500013659450566e+01,4.356437671383221577e+00,-2.412908927162463524e+00,2.708806780212967169e+00
-1.569539445530056532e-01,2.386018050886026032e+00,6.054163142359116900e-01,8.092155738970244983e+00,1.043617907734230910e+00,5.593018833100913412e+00,2.199424339030600084e+00,1.923673759181996901e-01,8.562497316628775224e+00,0.000000000000000000e+00,-2.521191219404503858e+00,5.221499473272401382e+00,4.902585411821502426e+00,3.153332501329585202e+00,1.095708088841957473e+00,1.385919393167748925e+00,7.546122066550484675e-01,1.240037485096940673e+00,2.320507763339222151e+00,1.088576240428917596e-01,5.756643845088252220e+00,8.004920309286930546e+00,4.543411775662256957e+00,-1.029220381873932499e+00,1.891677880708572346e+00
-2.424881211589843821e-01,1.454859519867832462e+00,6.017135995229155876e-01,6.334677497009366220e+00,4.526542807781214900e-02,3.215165406273758908e+00,2.792342330813438522e+00,2.422462798685187102e-01,4.218058358375938788e+00,0.000000000000000000e+00,-3.848987705612227916e+00,2.622206692453058707e+00,3.911434344181060396e+00,2.621191003691992982e+00,3.452159118082224198e-01,3.139312222448431000e-01,9.225654518612323995e-01,3.715762790814234773e+00,2.179999455744941361e+00,1.003094134131808257e+00,8.936293881779905135e+00,5.187318964381439024e+00,-1.604799751923869033e+00,1.069142872554052826e+00,1.315714817458048191e+00
